tweet_id,timestamp,source,text,name,stages,jpg_url,p1,p1_conf,p2,p2_conf,p3,p3_conf,retweet_count,favorite_count,rating
845306882940190720,2017-03-24 16:10:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,Pickles,pupper,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish_Water_Spaniel,0.567475,Labrador_Retriever,0.169496,Curly-Coated_Retriever,0.101518,6039,25225,12/10
837820167694528512,2017-03-04 00:21:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,Golden_Retriever,0.887625,Labrador_Retriever,0.0687175,Kuvasz,0.0303868,8952,37277,12/10
837110210464448512,2017-03-02 01:20:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,Clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_Husky,0.767696,Eskimo_Dog,0.217079,Malamute,0.0116568,2731,17480,13/10
836380477523124226,2017-02-28 01:00:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",Ava,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,Wooden_Spoon,0.0824886,Sliding_Door,0.0610164999999999,Grand_Piano,0.0550861,3337,16037,12/10
833124694597443584,2017-02-19 01:23:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,Gidget,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,0.7105229999999999,Kelpie,0.106102,Shopping_Cart,0.0554755,5513,22133,12/10
831315979191906304,2017-02-14 01:35:49+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,0.982755,Soft-Coated_Wheaten_Terrier,0.00908435,Bouvier_Des_Flandres,0.0046928,1264,7117,13/10
827933404142436356,2017-02-04 17:34:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German_Shepherd,0.8061149999999999,Tibetan_Mastiff,0.104831,Kelpie,0.0381482,5987,22180,12/10
824325613288833024,2017-01-25 18:38:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,0.990793,Cardigan,0.00891939,Basenji,0.000262264,11848,12999,13/10
822462944365645825,2017-01-20 15:17:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",Gabe,pupper,https://pbs.twimg.com/media/C2n5rUUXEAIXAtv.jpg,Pomeranian,0.960199,Samoyed,0.0230563,Maltese_Dog,0.00894488,17209,31800,14/10
815966073409433600,2017-01-02 17:00:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,Tibetan_Mastiff,0.506312,Tibetan_Terrier,0.29569,Otterhound,0.0362507,9907,25057,13/10
814986499976527872,2016-12-31 00:08:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,Dalmatian,0.999828,Boxer,6.78061e-05,American_Staffordshire_Terrier,3.42436e-05,1505,8485,11/10
811386762094317568,2016-12-21 01:44:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,Pembroke,0.804177,Cardigan,0.18989,Beagle,0.00196475,7444,23302,11/10
808733504066486276,2016-12-13 18:01:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,Seat_Belt,0.779137,Toy_Poodle,0.0369271,Golden_Retriever,0.0169724999999999,2509,8784,12/10
807621403335917568,2016-12-10 16:22:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,Golden_Retriever,0.873233,Cocker_Spaniel,0.0336933,Chow,0.0204084,4288,16236,14/10
749417653287129088,2016-07-03 01:41:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,Finn,pupper,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,Papillon,0.772894,Shetland_Sheepdog,0.0424076,Collie,0.0423131,1904,6721,11/10
747963614829678593,2016-06-29 01:23:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,,pupper,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,Kelpie,0.307672,Irish_Terrier,0.197486,Dingo,0.105475,2444,6397,10/10
710117014656950272,2016-03-16 14:54:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,,pupper,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,Toy_Poodle,0.802092,Miniature_Poodle,0.111647,Cocker_Spaniel,0.0628662,2233,5999,11/10
708845821941387268,2016-03-13 02:43:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,,pupper,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,Schipperke,0.74564,Kelpie,0.167853,Boston_Bull,0.0147628999999999,1015,3226,9/10
707411934438625280,2016-03-09 03:45:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,Lakeland_Terrier,0.7382770000000001,Airedale,0.0285149,Giant_Schnauzer,0.0248763,673,2486,11/10
707315916783140866,2016-03-08 21:23:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,Finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,Bernese_Mountain_Dog,0.979235,Shetland_Sheepdog,0.0110368,Appenzeller,0.00397111,727,2698,10/10
706310011488698368,2016-03-06 02:46:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very sleepy pupper. Thinks it's an airplane. 12/10 would snug for eternity https://t.co/GGmcTIkBbf,,pupper,https://pbs.twimg.com/media/Cc1RNHLW4AACG6H.jpg,Pembroke,0.6981649999999999,Chihuahua,0.105834,Bloodhound,0.0620304,9034,23443,12/10
705975130514706432,2016-03-05 04:36:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Adele. Her tongue flies out of her mouth at random. It's a debilitating illness. 10/10 stay strong pupper https://t.co/cfn81n3FLO,Adele,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,Staffordshire_Bullterrier,0.5877640000000001,American_Staffordshire_Terrier,0.281429,Bull_Mastiff,0.0947981,842,3397,10/10
705428427625635840,2016-03-03 16:23:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ambrose. He's an Alfalfa Ballyhoo. Draws pistol fast af. Pretty much runs the frontier. 11/10 lethal pupper https://t.co/ih6epBOxIA,Ambrose,pupper,https://pbs.twimg.com/media/CcovaMUXIAApFDl.jpg,Chihuahua,0.774792,Quilt,0.0730794,Pembroke,0.0223651,1931,4188,11/10
704859558691414016,2016-03-02 02:43:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper https://t.co/81mvJ0rGRu,,pupper,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,Pug,0.284428,Teddy,0.156339,Mitten,0.138915,612,2462,10/10
704347321748819968,2016-02-29 16:47:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper https://t.co/INphk4ltkZ,Ralphson,pupper,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,Teddy,0.233378,Feather_Boa,0.0884744,Brittany_Spaniel,0.0829173,393,1729,10/10
703611486317502464,2016-02-27 16:03:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup https://t.co/JSmX1FIEaW,Scooter,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Pembroke,0.756441,Basenji,0.126621,Cardigan,0.0801166999999999,1709,4229,10/10
703407252292673536,2016-02-27 02:32:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doesn't understand gates. 10/10 so close https://t.co/GUbFF4o6dZ,,pupper,https://pbs.twimg.com/media/CcMBJODUsAI5-A9.jpg,Doormat,0.201058,Turnstile,0.0885832,Carton,0.0829238,786,2685,10/10
703268521220972544,2016-02-26 17:20:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy Friday here's a sleepy pupper 12/10 https://t.co/eBcqv9SPkY,,pupper,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,Wool,0.5254340000000001,Fur_Coat,0.236391,Kuvasz,0.038243,618,2152,12/10
702598099714314240,2016-02-24 20:56:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper https://t.co/IpAoztle2s",Sansa,pupper,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,Kelpie,0.2191789999999999,Badger,0.1335839999999999,Siamese_Cat,0.0744399999999999,3712,11332,11/10
701545186879471618,2016-02-21 23:13:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,Millie,pupper,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,Border_Collie,0.280893,Cardigan,0.11255,Toy_Terrier,0.0533172,680,2902,10/10
700864154249383937,2016-02-20 02:06:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",,pupper,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,Kuvasz,0.8058569999999999,Great_Pyrenees,0.187272,Samoyed,0.0034909,685,2828,12/10
700151421916807169,2016-02-18 02:54:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10 https://t.co/o9aJVPB25n,,pupper,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,Tennis_Ball,0.328236,Italian_Greyhound,0.176838,Staffordshire_Bullterrier,0.13408,754,2450,11/10
700143752053182464,2016-02-18 02:24:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper https://t.co/Fbdr5orUrJ,,pupper,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,Golden_Retriever,0.53246,Crossword_Puzzle,0.103796,Binder,0.100371,3129,8282,10/10
699801817392291840,2016-02-17 03:45:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,Cooper,pupper,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,Golden_Retriever,0.808978,Irish_Setter,0.0424281,Labrador_Retriever,0.0235364,1088,3345,11/10
699434518667751424,2016-02-16 03:25:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,,pupper,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,Golden_Retriever,0.836572,Kuvasz,0.105946,Labrador_Retriever,0.0251439,577,2384,12/10
699036661657767936,2016-02-15 01:05:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,,pupper,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,Chihuahua,0.2229429999999999,Toyshop,0.179938,Weimaraner,0.1630329999999999,1345,2863,13/10
697616773278015490,2016-02-11 03:02:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,,pupper,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,Lhasa,0.521931,Shih-Tzu,0.403451,Tibetan_Terrier,0.0399121999999999,1144,3467,11/10
697596423848730625,2016-02-11 01:42:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,,pupper,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,Shetland_Sheepdog,0.621668,Collie,0.366578,Pembroke,0.00769819,1425,3306,11/10
711008018775851008,2016-03-19 01:54:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,Chuckles,pupper,https://pbs.twimg.com/media/Cd4CBQFW8AAY3ND.jpg,French_Bulldog,0.731405,Boston_Bull,0.150672,Pug,0.0218109,710,3275,11/10
711968124745228288,2016-03-21 17:30:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,Winston,pupper,https://pbs.twimg.com/media/CeFrO3qXEAADRbd.jpg,Espresso,0.430135,Coffee_Mug,0.418483,Cup,0.0883911999999999,2601,8776,10/10
704761120771465216,2016-03-01 20:11:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10 https://t.co/Lu0ECu5tO5,,pupper,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,Siamese_Cat,0.202294,Chihuahua,0.100418,Basenji,0.0720965,3257,7283,13/10
742465774154047488,2016-06-13 21:16:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",,pupper,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,Web_Site,0.997154,Comic_Book,0.000439221,Desktop_Computer,0.000267579,4382,7916,14/10
742150209887731712,2016-06-13 00:22:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,Edmund,pupper,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,Siamese_Cat,0.112413,French_Bulldog,0.0714143999999999,Hog,0.0624654,1783,5661,8/10
741743634094141440,2016-06-11 21:27:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,Aqua,pupper,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,Labrador_Retriever,0.786089,Flat-Coated_Retriever,0.0486524,Chesapeake_Bay_Retriever,0.0346933,3144,8945,11/10
740676976021798912,2016-06-08 22:48:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",Baloo,pupper,https://pbs.twimg.com/media/Ckdpx5KWsAANF6b.jpg,Wombat,0.462952,Norwegian_Elkhound,0.275225,Siamese_Cat,0.0435593,7724,19881,11/10
739606147276148736,2016-06-05 23:53:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,Benji,pupper,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,Blenheim_Spaniel,0.933755,Cocker_Spaniel,0.0417194,Brittany_Spaniel,0.00671256,1876,5897,9/10
736365877722001409,2016-05-28 01:18:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's extremely impatient. 11/10 settle down pupper https://t.co/e3tfXJLi40,Rory,pupper,https://pbs.twimg.com/media/CjgYyuvWkAAHU8g.jpg,Cup,0.473555,Toy_Poodle,0.082606,Consomme,0.048298,1408,4367,11/10
735648611367784448,2016-05-26 01:47:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",*faints* 12/10 perfection in pupper form https://t.co/t6TxTwTLEK,,pupper,https://pbs.twimg.com/media/CjWMezdW0AErwU3.jpg,Pembroke,0.4625939999999999,Seat_Belt,0.261854,Cardigan,0.151698,1237,4397,12/10
735137028879360001,2016-05-24 15:55:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,Buckley,pupper,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,Walker_Hound,0.413535,Beagle,0.233891,English_Foxhound,0.164943,1092,3428,9/10
743222593470234624,2016-06-15 23:24:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,,pupper,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,Kuvasz,0.350629,Soft-Coated_Wheaten_Terrier,0.182782,Golden_Retriever,0.0876623999999999,2164,6792,12/10
728035342121635841,2016-05-05 01:35:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,,pupper,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,Handkerchief,0.302961,Pomeranian,0.248664,Shih-Tzu,0.111015,1872,4953,12/10
730573383004487680,2016-05-12 01:40:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,Rooney,pupper,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,American_Staffordshire_Terrier,0.810158,Labrador_Retriever,0.0582049999999999,Weimaraner,0.0279295,2435,5407,10/10
717790033953034240,2016-04-06 19:04:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",,pupper,https://pbs.twimg.com/media/CfYaOeMWQAAGfyP.jpg,Car_Mirror,0.819106,Minibus,0.1073829999999999,Cab,0.0348464,1272,3170,10/10
719704490224398336,2016-04-12 01:51:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,Clyde,pupper,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,Home_Theater,0.0590326,Window_Shade,0.038299,Bathtub,0.0355281999999999,1645,4974,12/10
720340705894408192,2016-04-13 19:59:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,Derek,pupper,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,Alp,0.320126,Lawn_Mower,0.0808077,Viaduct,0.065321,1098,3131,10/10
724004602748780546,2016-04-23 22:38:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,Luther,pupper,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,Siamese_Cat,0.950526,Pug,0.0188769,Quilt,0.0076276,1790,4561,11/10
717009362452090881,2016-04-04 15:22:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,Smokey,pupper,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,Siberian_Husky,0.506154,Eskimo_Dog,0.269656,Malamute,0.0606585,1102,3583,10/10
725786712245440512,2016-04-28 20:40:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,Lillie,pupper,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,Chow,0.335761,Samoyed,0.167173,Kuvasz,0.145715,1527,4537,11/10
727314416056803329,2016-05-03 01:50:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,,pupper,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,Toy_Poodle,0.827469,Miniature_Poodle,0.16076,Tibetan_Terrier,0.00173075,834,3623,11/10
727524757080539137,2016-05-03 15:46:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,,pupper,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,Pomeranian,0.958834,Chihuahua,0.0240992,Chow,0.00394105,1379,4900,10/10
728015554473250816,2016-05-05 00:16:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,Rueben,pupper,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,Cocker_Spaniel,0.384559,Golden_Retriever,0.091661,Sandbar,0.0817989,1219,4479,11/10
724405726123311104,2016-04-25 01:12:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,Ashleigh,pupper,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,Golden_Retriever,0.240695,Cocker_Spaniel,0.202444,Feather_Boa,0.159348,1847,5800,10/10
744995568523612160,2016-06-20 20:49:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,Abby,puppo,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,Old_English_Sheepdog,0.427481,Shih-Tzu,0.146336,Tibetan_Terrier,0.134269,716,3277,9/10
802239329049477120,2016-11-25 19:55:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Loki,puppo,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,Eskimo_Dog,0.482498,Siberian_Husky,0.3357739999999999,Malamute,0.134589,3040,10132,12/10
